"","ST_NAME","DIST_NAME","AC_NAME1"
"1476","BIHAR","KATIHAR","BARARI"
"1477","BIHAR","BHOJPUR","ARRAH"
"1478","BIHAR","PATNA","BANKIPUR"
"1479","BIHAR","PATNA","PATNA SAHIB"
"1480","BIHAR","PATNA","KUMHRAR"
"1481","BIHAR","BHOJPUR","SANDESH"
"1482","BIHAR","PATNA","FATUHA"
"1483","BIHAR","BEGUSARAI","BEGUSARAI"
"1484","BIHAR","PATNA","PHULWARI"
"1485","BIHAR","BUXAR *","DUMRAON"
"1486","BIHAR","KATIHAR","MANIHARI"
"1487","BIHAR","BHAGALPUR","GOPALPUR"
"1488","BIHAR","PATNA","BIKRAM"
"1489","BIHAR","BUXAR *","RAJPUR"
"1490","BIHAR","BEGUSARAI","TEGHRA"
"1491","BIHAR","PATNA","MOKAMA"
"1492","BIHAR","BHOJPUR","JAGDISHPUR"
"1493","BIHAR","PATNA","BARH"
"1494","BIHAR","BHAGALPUR","BIHPUR"
"1495","BIHAR","BEGUSARAI","SAHEBPUR KAMAL"
"1496","BIHAR","MUNGER","MUNGER"
"1497","BIHAR","PATNA","BAKHTIARPUR"
"1498","BIHAR","KHAGARIA","PARBATTA"
"1499","BIHAR","BEGUSARAI","MATIHANI"
"1500","BIHAR","BHAGALPUR","PIRPAINTI"
"1501","BIHAR","BHOJPUR","AGIAON"
"1502","BIHAR","NALANDA","HARNAUT"
"1503","BIHAR","PATNA","MASAURHI"
"1504","BIHAR","NALANDA","HILSA"
"1505","BIHAR","PATNA","PALIGANJ"
"1506","BIHAR","MUNGER","JAMALPUR"
"1507","BIHAR","KAIMUR (BHABUA) *","RAMGARH"
"1508","BIHAR","NALANDA","ASTHAWAN"
"1509","BIHAR","LAKHISARAI *","LAKHISARAI"
"1510","BIHAR","ROHTAS","DINARA"
"1511","BIHAR","BHAGALPUR","NATHNAGAR"
"1512","BIHAR","NALANDA","BIHARSHARIF"
"1513","BIHAR","BHAGALPUR","KAHALGAON"
"1514","BIHAR","BHAGALPUR","SULTANGANJ"
"1515","BIHAR","LAKHISARAI *","SURYAGARHA"
"1516","BIHAR","BHAGALPUR","BHAGALPUR"
"1517","BIHAR","BHOJPUR","TARARI"
"1518","BIHAR","NALANDA","NALANDA"
"1519","BIHAR","JEHANABAD","JEHANABAD"
"1520","BIHAR","JEHANABAD","GHOSI"
"1521","BIHAR","JEHANABAD","ARWAL"
"1522","BIHAR","NALANDA","ISLAMPUR"
"1523","BIHAR","SHEIKHPURA *","BARBIGHA"
"1524","BIHAR","ROHTAS","KARGAHAR"
"1525","BIHAR","ROHTAS","KARAKAT"
"1526","BIHAR","KAIMUR (BHABUA) *","MOHANIA"
"1527","BIHAR","JEHANABAD","KURTHA"
"1528","BIHAR","SHEIKHPURA *","SHEIKHPURA"
"1529","BIHAR","MUNGER","TARAPUR"
"1530","BIHAR","NALANDA","RAJGIR"
"1531","BIHAR","JEHANABAD","MAKHDUMPUR"
"1532","BIHAR","ROHTAS","CHAINPUR"
"1533","BIHAR","JAMUI *","JAMUI"
"1534","BIHAR","BANKA *","AMARPUR"
"1535","BIHAR","BANKA *","DHAURAIYA"
"1536","BIHAR","KAIMUR (BHABUA) *","BHABUA"
"1537","BIHAR","ROHTAS","NOKHA"
"1538","BIHAR","JAMUI *","WARSALIGANJ"
"1539","BIHAR","AURANGABAD","OBRA"
"1540","BIHAR","AURANGABAD","GOH"
"1541","BIHAR","BANKA *","BELHAR"
"1542","BIHAR","JAMUI *","JHAJHA"
"1543","BIHAR","GAYA","ATRI"
"1544","BIHAR","GAYA","TIKARI"
"1545","BIHAR","GAYA","BELAGANJ"
"1546","BIHAR","ROHTAS","DEHRI"
"1547","BIHAR","JAMUI *","SIKANDRA"
"1548","BIHAR","NAWADA","NAWADA"
"1549","BIHAR","BANKA *","BANKA"
"1550","BIHAR","ROHTAS","CHENARI"
"1551","BIHAR","ROHTAS","SASARAM"
"1552","BIHAR","AURANGABAD","NABINAGAR"
"1553","BIHAR","NAWADA","GOBINDPUR"
"1554","BIHAR","BANKA *","KATORIA"
"1555","BIHAR","NAWADA","HISUA"
"1556","BIHAR","GAYA","WAZIRGANJ"
"1557","BIHAR","AURANGABAD","RAFIGANJ"
"1558","BIHAR","AURANGABAD","AURANGABAD"
"1559","BIHAR","GAYA","GURUA"
"1560","BIHAR","NAWADA","RAJAULI"
"1561","BIHAR","GAYA","GAYA TOWN"
"1562","BIHAR","JAMUI *","CHAKAI"
"1563","BIHAR","GAYA","BODH GAYA"
"1564","BIHAR","GAYA","BARACHATTI"
"1565","BIHAR","AURANGABAD","KUTUMBA"
"1566","BIHAR","GAYA","SHERGHATI"
"1567","BIHAR","GAYA","IMAMGANJ"
"1568","BIHAR","KISHANGANJ","KOCHADHAMAN"
"1569","CHHATTISGARH","SURGUJA","RAMANUJGANJ"
"1570","CHHATTISGARH","SURGUJA","PRATAPPUR"
"1571","CHHATTISGARH","KORIYA *","BHARATPUR-SONHAT (S"
"1572","CHHATTISGARH","SURGUJA","BHATGAON"
"1573","CHHATTISGARH","SURGUJA","SAMRI"
"1574","CHHATTISGARH","KORIYA *","BAIKUNTHPUR"
"1575","CHHATTISGARH","SURGUJA","PREMNAGAR"
"1576","CHHATTISGARH","SURGUJA","LUNDRA"
"1577","CHHATTISGARH","KORIYA *","MANENDRAGARH"
"1578","CHHATTISGARH","JASHPUR *","JASHPUR"
"1579","CHHATTISGARH","SURGUJA","AMBIKAPUR"
"1580","CHHATTISGARH","BILASPUR","MARWAHI"
"1581","CHHATTISGARH","SURGUJA","SITAPUR"
"1582","CHHATTISGARH","KORBA *","PALI-TANAKHAR"
"1583","CHHATTISGARH","JASHPUR *","KUNKURI"
"1584","CHHATTISGARH","JASHPUR *","PATHALGAON"
"1585","CHHATTISGARH","BILASPUR","KOTA"
"1586","CHHATTISGARH","KORBA *","RAMPUR"
"1587","CHHATTISGARH","BILASPUR","LORMI"
"1588","CHHATTISGARH","RAIGARH","LAILUNGA"
"1589","CHHATTISGARH","KORBA *","KATGHORA"
"1590","CHHATTISGARH","KAWARDHA *","KAWARDHA"
"1591","CHHATTISGARH","KORBA *","KORBA"
"1592","CHHATTISGARH","BILASPUR","BELTARA"
"1593","CHHATTISGARH","BILASPUR","MASTURI"
"1594","CHHATTISGARH","BILASPUR","TAKHATPUR"
"1595","CHHATTISGARH","JANJGIR - CHAMPA*","AKALTARA"
"1596","CHHATTISGARH","RAIGARH","DHARAMJAIGARH"
"1597","CHHATTISGARH","RAIGARH","KHARSIA"
"1598","CHHATTISGARH","BILASPUR","MUNGELI"
"1599","CHHATTISGARH","JANJGIR - CHAMPA*","SAKTI"
"1600","CHHATTISGARH","BILASPUR","BILASPUR"
"1601","CHHATTISGARH","JANJGIR - CHAMPA*","JANJGIR-CHAMPA"
"1602","CHHATTISGARH","BILASPUR","BILHA"
"1603","CHHATTISGARH","DURG","NAWAGARH"
"1604","CHHATTISGARH","KAWARDHA *","PANDARIYA"
"1605","CHHATTISGARH","JANJGIR - CHAMPA*","JAIJAIPUR"
"1606","CHHATTISGARH","JANJGIR - CHAMPA*","CHANDRAPUR"
"1607","CHHATTISGARH","JANJGIR - CHAMPA*","PAMGARH"
"1608","CHHATTISGARH","RAIGARH","RAIGARH"
"1609","CHHATTISGARH","DURG","SAJA"
"1610","CHHATTISGARH","RAIPUR","BHATAPARA"
"1611","CHHATTISGARH","RAJNANDGAON","KHAIRAGARH"
"1612","CHHATTISGARH","DURG","BEMETARA"
"1613","CHHATTISGARH","RAIPUR","BALODA BAZAR"
"1614","CHHATTISGARH","RAIPUR","KASDOL"
"1615","CHHATTISGARH","RAIGARH","SARANGARH"
"1616","CHHATTISGARH","RAIPUR","BILAIGARH"
"1617","CHHATTISGARH","MAHASAMUND *","SARAIPALI"
"1618","CHHATTISGARH","MAHASAMUND *","BASNA"
"1619","CHHATTISGARH","RAIPUR","DHARSIWA"
"1620","CHHATTISGARH","RAJNANDGAON","DONGARGARH"
"1621","CHHATTISGARH","RAIPUR","ARANG"
"1622","CHHATTISGARH","MAHASAMUND *","MAHASAMUND"
"1623","CHHATTISGARH","DURG","AHIWARA"
"1624","CHHATTISGARH","RAIPUR","RAIPUR RURAL"
"1625","CHHATTISGARH","DURG","PATAN"
"1626","CHHATTISGARH","RAJNANDGAON","DONGARGAON"
"1627","CHHATTISGARH","RAIPUR","RAIPUR CITY NORTH"
"1628","CHHATTISGARH","DURG","DURG-RURAL"
"1629","CHHATTISGARH","RAIPUR","RAIPUR CITY WEST"
"1630","CHHATTISGARH","MAHASAMUND *","KHALLARI"
"1631","CHHATTISGARH","DURG","VAISHALI NAGAR"
"1632","CHHATTISGARH","RAIPUR","RAIPUR CITY SOUTH"
"1633","CHHATTISGARH","DURG","DURG CITY"
"1634","CHHATTISGARH","DURG","BHILAI NAGAR"
"1635","CHHATTISGARH","RAIPUR","ABHANPUR"
"1636","CHHATTISGARH","RAJNANDGAON","RAJNANDGAON"
"1637","CHHATTISGARH","RAIPUR","RAJIM"
"1638","CHHATTISGARH","RAJNANDGAON","KHUJJI"
"1639","CHHATTISGARH","DURG","GUNDERDEHI"
"1640","CHHATTISGARH","DHAMTARI *","KURUD"
"1641","CHHATTISGARH","DURG","DONDI LOHARA"
"1642","CHHATTISGARH","DURG","SANJARI BALOD"
"1643","CHHATTISGARH","DHAMTARI *","DHAMTARI"
"1644","CHHATTISGARH","DHAMTARI *","SIHAWA"
"1645","CHHATTISGARH","RAJNANDGAON","MOHLA-MANPUR"
"1646","CHHATTISGARH","RAIPUR","BINDRANAWAGARH"
"1647","CHHATTISGARH","KANKER *","BHANUPRATAPPUR"
"1648","CHHATTISGARH","KANKER *","KANKER"
"1649","CHHATTISGARH","KANKER *","ANTAGARH"
"1650","CHHATTISGARH","BASTER","KESHKAL"
"1651","CHHATTISGARH","BASTER","NARAYANPUR"
"1652","CHHATTISGARH","BASTER","KONDAGAON"
"1653","CHHATTISGARH","BASTER","BASTAR"
"1654","CHHATTISGARH","DANTEWADA*","BIJAPUR"
"1655","CHHATTISGARH","BASTER","CHITRAKOT"
"1656","CHHATTISGARH","DANTEWADA*","DANTEWADA"
"1657","CHHATTISGARH","BASTER","JAGDALPUR"
"1658","CHHATTISGARH","DANTEWADA*","KONTA"
"1659","NCT OF DELHI",NA,"NERELA"
"1660","NCT OF DELHI",NA,"BAWANA"
"1661","NCT OF DELHI",NA,"BURARI"
"1662","NCT OF DELHI",NA,"KARAWAL NAGAR"
"1663","NCT OF DELHI",NA,"MUNDKA"
"1664","NCT OF DELHI",NA,"BADLI"
"1665","NCT OF DELHI",NA,"ROHINI"
"1666","NCT OF DELHI",NA,"RITHALA"
"1667","NCT OF DELHI",NA,"ADARSH NAGAR"
"1668","NCT OF DELHI",NA,"SHALIMAR BAGH"
"1669","NCT OF DELHI",NA,"TIMARPUR"
"1670","NCT OF DELHI",NA,"MUSTAFABAD"
"1671","NCT OF DELHI",NA,"KIRARI"
"1672","NCT OF DELHI",NA,"MANGOL PURI"
"1673","NCT OF DELHI",NA,"MODEL TOWN"
"1674","NCT OF DELHI",NA,"GOKALPUR"
"1675","NCT OF DELHI",NA,"SULTAN PUR MAJRA"
"1676","NCT OF DELHI",NA,"WAZIRPUR"
"1677","NCT OF DELHI",NA,"TRI NAGAR"
"1678","NCT OF DELHI",NA,"SHAKUR BASTI"
"1679","NCT OF DELHI",NA,"GHONDA"
"1680","NCT OF DELHI",NA,"CHANDNI CHOWK"
"1681","NCT OF DELHI",NA,"BABARPUR"
"1682","NCT OF DELHI",NA,"ROHTAS NAGAR"
"1683","NCT OF DELHI",NA,"SEEMAPURI"
"1684","NCT OF DELHI",NA,"NANGLOI JAT"
"1685","NCT OF DELHI",NA,"SHAHDARA"
"1686","NCT OF DELHI",NA,"SEELAM PUR"
"1687","NCT OF DELHI",NA,"NAJAFGARH"
"1688","NCT OF DELHI",NA,"SADAR BAZAR"
"1689","NCT OF DELHI",NA,"VIKASPURI"
"1690","NCT OF DELHI",NA,"MADIPUR"
"1691","NCT OF DELHI",NA,"MOTI NAGAR"
"1692","NCT OF DELHI",NA,"GANDHI NAGAR"
"1693","NCT OF DELHI",NA,"PATEL NAGAR"
"1694","NCT OF DELHI",NA,"KAROL BAGH"
"1695","NCT OF DELHI",NA,"VISHWAS NAGAR"
"1696","NCT OF DELHI",NA,"RAJOURI GARDEN"
"1697","NCT OF DELHI",NA,"TILAK NAGAR"
"1698","NCT OF DELHI",NA,"BALLIMARAN"
"1699","NCT OF DELHI",NA,"KRISHNA NAGAR"
"1700","NCT OF DELHI",NA,"RAJINDER NAGAR"
"1701","NCT OF DELHI",NA,"JANGPURA"
"1702","NCT OF DELHI",NA,"MATIA MAHAL"
"1703","NCT OF DELHI",NA,"HARI NAGAR"
"1704","NCT OF DELHI",NA,"NEW DELHI"
"1705","NCT OF DELHI",NA,"LAXMI NAGAR"
"1706","NCT OF DELHI",NA,"MATIALA"
"1707","NCT OF DELHI",NA,"JANAKPURI"
"1708","NCT OF DELHI",NA,"DELHI CANTT"
"1709","NCT OF DELHI",NA,"UTTAM NAGAR"
"1710","NCT OF DELHI",NA,"PATPARGANJ"
"1711","NCT OF DELHI",NA,"KONDLI"
"1712","NCT OF DELHI",NA,"DWARKA"
"1713","NCT OF DELHI",NA,"PALAM"
"1714","NCT OF DELHI",NA,"TRILOKPURI"
"1715","NCT OF DELHI",NA,"R.K. PURAM"
"1716","NCT OF DELHI",NA,"KASTURBA NAGAR"
"1717","NCT OF DELHI",NA,"BIJWASAN"
"1718","NCT OF DELHI",NA,"OKHLA"
"1719","NCT OF DELHI",NA,"KALKAJI"
"1720","NCT OF DELHI",NA,"MALVIYA NAGAR"
"1721","NCT OF DELHI",NA,"MEHRAULI"
"1722","NCT OF DELHI",NA,"GREATER KAILASH"
"1723","NCT OF DELHI",NA,"TUGHLAKABAD"
"1724","NCT OF DELHI",NA,"AMBEDKAR NAGAR"
"1725","NCT OF DELHI",NA,"BADARPUR"
"1726","NCT OF DELHI",NA,"DEOLI"
"1727","NCT OF DELHI",NA,"SANGAM VIHAR"
"1728","NCT OF DELHI",NA,"CHHATARPUR"
"1729","GOA","NORTH GOA","PERNEM"
"1730","GOA","NORTH GOA","MANDREM"
"1731","GOA","NORTH GOA","BICHOLIM"
"1732","GOA","NORTH GOA","TIVIM"
"1733","GOA","NORTH GOA","PORIEM"
"1734","GOA","NORTH GOA","VALPOI"
"1735","GOA","NORTH GOA","SIOLIM"
"1736","GOA","NORTH GOA","MAPUSA"
"1737","GOA","NORTH GOA","MAEM"
"1738","GOA","NORTH GOA","ALDONA"
"1739","GOA","NORTH GOA","CALANGUTE"
"1740","GOA","NORTH GOA","SALIGAO"
"1741","GOA","NORTH GOA","PORVORIM"
"1742","GOA","NORTH GOA","SANQUELIM"
"1743","GOA","NORTH GOA",NA
"1744","GOA","NORTH GOA","CUMBARJUA"
"1745","GOA","NORTH GOA","PRIOL"
"1746","GOA","NORTH GOA","ST. CRUZ"
"1747","GOA","NORTH GOA","PANAJI"
"1748","GOA","NORTH GOA","ST. ANDRE"
"1749","GOA","NORTH GOA","TALEIGAO"
"1750","GOA","SOUTH GOA","SANVORDEM"
"1751","GOA","NORTH GOA","MARCAIM"
"1752","GOA","NORTH GOA","PONDA"
"1753","GOA","SOUTH GOA","MORMUGAO"
"1754","GOA","SOUTH GOA","VASCO-DA-GAMA"
"1755","GOA","SOUTH GOA","DABOLIM"
"1756","GOA","SOUTH GOA","CORTALIM"
"1757","GOA","NORTH GOA","SIRODA"
"1758","GOA","SOUTH GOA","NUVEM"
"1759","GOA","SOUTH GOA","CURTORIM"
"1760","GOA","SOUTH GOA","FATORDA"
"1761","GOA","SOUTH GOA","BENAULIM"
"1762","GOA","SOUTH GOA","CUNCOLIM"
"1763","GOA","SOUTH GOA","MARGAO"
"1764","GOA","SOUTH GOA","NAVELIM"
"1765","GOA","SOUTH GOA","CURCHOREM"
"1766","GOA","SOUTH GOA","VELIM"
"1767","GOA","SOUTH GOA","SANGUEM"
"1768","GOA","SOUTH GOA","QUEPEM"
"1769","GOA","SOUTH GOA","CANACONA"
"1770","GUJARAT","KACHCHH",NA
"1771","GUJARAT","BANAS KANTHA","THARAD"
"1772","GUJARAT","BANAS KANTHA","VAV"
"1773","GUJARAT","BANAS KANTHA","DHANERA"
"1774","GUJARAT","BANAS KANTHA","DANTA"
"1775","GUJARAT","BANAS KANTHA","DEODAR"
"1776","GUJARAT","BANAS KANTHA","DEESA"
"1777","GUJARAT","SABAR KANTHA","KHEDBRAHMA"
"1778","GUJARAT","BANAS KANTHA","PALANPUR"
"1779","GUJARAT","BANAS KANTHA","VADGAM"
"1780","GUJARAT","BANAS KANTHA","KANKREJ"
"1781","GUJARAT","KACHCHH","BHUJ"
"1782","GUJARAT","PATAN  *","SIDHPUR"
"1783","GUJARAT","KACHCHH","ABDASA"
"1784","GUJARAT","PATAN  *","PATAN"
"1785","GUJARAT","PATAN  *","RADHANPUR"
"1786","GUJARAT","MAHESANA","KHERALU"
"1787","GUJARAT","KACHCHH","RAPAR"
"1788","GUJARAT","SABAR KANTHA","IDAR"
"1789","GUJARAT","PATAN  *","CHANASMA"
"1790","GUJARAT","MAHESANA","UNJHA"
"1792","GUJARAT","SABAR KANTHA","BHILODA"
"1793","GUJARAT","MAHESANA","VISNAGAR"
"1794","GUJARAT","MAHESANA","VIJAPUR"
"1795","GUJARAT","MAHESANA","BECHARAJI"
"1796","GUJARAT","SABAR KANTHA","HIMATNAGAR"
"1797","GUJARAT","KACHCHH","GANDHIDHAM"
"1798","GUJARAT","MAHESANA","MAHESANA"
"1800","GUJARAT","KACHCHH","ANJAR"
"1801","GUJARAT","SABAR KANTHA","MODASA"
"1802","GUJARAT","SURENDRANAGAR","DASADA"
"1803","GUJARAT","GANDHINAGAR","MANSA"
"1804","GUJARAT","AHMADABAD","VIRAMGAM"
"1805","GUJARAT","SABAR KANTHA","PRANTIJ"
"1806","GUJARAT","SABAR KANTHA","BAYAD"
"1807","GUJARAT","MAHESANA","KADI"
"1808","GUJARAT","KACHCHH","MANDVI"
"1809","GUJARAT","PANCH MAHALS","LUNAWADA"
"1810","GUJARAT","PANCH MAHALS","SANTRAMPUR"
"1811","GUJARAT","GANDHINAGAR","GANDHINAGAR(SOUTH)"
"1813","GUJARAT","GANDHINAGAR","KALOL"
"1814","GUJARAT","GANDHINAGAR","GANDHINAGAR(NORTH)"
"1815","GUJARAT","SURENDRANAGAR","DHRANGADHRA"
"1816","GUJARAT","GANDHINAGAR","DAHEGAM"
"1817","GUJARAT","RAJKOT","MORBI"
"1818","GUJARAT","DOHAD  *","FATEPURA"
"1819","GUJARAT","KHEDA","BALASINOR"
"1820","GUJARAT","KHEDA","KAPADVANJ"
"1821","GUJARAT","AHMADABAD","GHATLODIA"
"1822","GUJARAT","AHMADABAD","SANAND"
"1823","GUJARAT","JAMNAGAR",NA
"1824","GUJARAT","AHMADABAD","ELLISBRIDGE"
"1825","GUJARAT","PANCH MAHALS","MORVA HADAF"
"1826","GUJARAT","AHMADABAD","DASKROI"
"1827","GUJARAT","DOHAD  *","JHALOD"
"1828","GUJARAT","RAJKOT","TANKARA"
"1829","GUJARAT","JAMNAGAR","KALAVAD"
"1830","GUJARAT","JAMNAGAR","JAMNAGAR"
"1831","GUJARAT","AHMADABAD","VEJALPUR"
"1832","GUJARAT","PANCH MAHALS","SHEHRA"
"1833","GUJARAT","AHMADABAD","VATVA"
"1834","GUJARAT","DOHAD  *","LIMKHEDA"
"1835","GUJARAT","SURENDRANAGAR","CHOTILA"
"1836","GUJARAT","KHEDA","MEHMEDABAD"
"1837","GUJARAT","KHEDA","THASRA"
"1838","GUJARAT","SURENDRANAGAR","WADHWAN"
"1839","GUJARAT","RAJKOT","WANKANER"
"1840","GUJARAT","AHMADABAD","DHOLKA"
"1841","GUJARAT","DOHAD  *","DAHOD"
"1842","GUJARAT","KHEDA","MAHUDHA"
"1843","GUJARAT","PANCH MAHALS","GODHRA"
"1844","GUJARAT","KHEDA","MATAR"
"1845","GUJARAT","DOHAD  *","DEVGADHBARIA"
"1846","GUJARAT","VADODARA","SAVLI"
"1847","GUJARAT","SURENDRANAGAR","LIMBDI"
"1848","GUJARAT","JAMNAGAR","DWARKA"
"1849","GUJARAT","DOHAD  *","GARBADA"
"1850","GUJARAT","ANAND  *","UMRETH"
"1851","GUJARAT","KHEDA","NADIAD"
"1852","GUJARAT","JAMNAGAR","JAMNAGAR NORTH"
"1853","GUJARAT","PANCH MAHALS","KALOL"
"1854","GUJARAT","JAMNAGAR","JAMNAGAR SOUTH"
"1855","GUJARAT","JAMNAGAR","KHAMBHALIA"
"1856","GUJARAT","ANAND  *","SOJITRA"
"1857","GUJARAT","JAMNAGAR","JAMJODHPUR"
"1858","GUJARAT","ANAND  *","PETLAD"
"1859","GUJARAT","AHMADABAD","DHANDHUKA"
"1860","GUJARAT","ANAND  *","ANAND"
"1861","GUJARAT","ANAND  *","ANKLAV"
"1862","GUJARAT","PANCH MAHALS","HALOL"
"1863","GUJARAT","ANAND  *","KHAMBHAT"
"1864","GUJARAT","VADODARA","CHHOTA UDAIPUR (ST"
"1865","GUJARAT","RAJKOT","RAJKOT RURAL"
"1866","GUJARAT","RAJKOT","RAJKOT SOUTH"
"1867","GUJARAT","VADODARA","VAGHODIA"
"1868","GUJARAT","RAJKOT","RAJKOT WEST"
"1869","GUJARAT","ANAND  *","BORSAD"
"1870","GUJARAT","BHAVNAGAR","BOTAD"
"1871","GUJARAT","RAJKOT","RAJKOT EAST"
"1872","GUJARAT","AHMADABAD",NA
"1873","GUJARAT","RAJKOT","JASDAN"
"1874","GUJARAT","VADODARA","SAYAJIGUNJ"
"1875","GUJARAT","VADODARA","SANKHEDA"
"1876","GUJARAT","VADODARA","PADRA"
"1877","GUJARAT","VADODARA","VADODARA CITY"
"1878","GUJARAT","VADODARA","RAOPURA"
"1879","GUJARAT","VADODARA","AKOTA"
"1880","GUJARAT","VADODARA","JETPUR"
"1881","GUJARAT","VADODARA","DABHOI"
"1882","GUJARAT","RAJKOT","GONDAL"
"1883","GUJARAT","BHARUCH","JAMBUSAR"
"1884","GUJARAT","VADODARA","MANJALPUR"
"1885","GUJARAT","BHARUCH",NA
"1886","GUJARAT","RAJKOT","JETPUR"
"1887","GUJARAT","PORBANDAR  *","PORBANDAR"
"1888","GUJARAT","BHAVNAGAR","GADHADA"
"1889","GUJARAT","RAJKOT","DHORAJI"
"1890","GUJARAT","BHAVNAGAR","BHAVNAGAR RURAL"
"1891","GUJARAT","VADODARA","KARJAN"
"1892","GUJARAT","AMRELI","LATHI"
"1893","GUJARAT","BHAVNAGAR",NA
"1894","GUJARAT","PORBANDAR  *","KUTIYANA"
"1895","GUJARAT","NARMADA  *","NANDOD"
"1896","GUJARAT","AMRELI","AMRELI"
"1897","GUJARAT","BHARUCH","VAGRA"
"1898","GUJARAT","BHARUCH","JHAGADIA"
"1899","GUJARAT","JUNAGADH","MANAVADAR"
"1900","GUJARAT","BHAVNAGAR","BHAVNAGAR WEST"
"1901","GUJARAT","BHAVNAGAR","BHAVNAGAR EAST"
"1902","GUJARAT","BHAVNAGAR","PALITANA"
"1903","GUJARAT","JUNAGADH","JUNAGADH"
"1904","GUJARAT","JUNAGADH","VISAVADAR"
"1905","GUJARAT","BHAVNAGAR","GARIADHAR"
"1906","GUJARAT","BHARUCH","BHARUCH"
"1907","GUJARAT","AMRELI","DHARI"
"1908","GUJARAT","AMRELI","SAVARKUNDLA"
"1909","GUJARAT","NARMADA  *","DEDIAPADA"
"1910","GUJARAT","BHARUCH","ANKLESHWAR"
"1911","GUJARAT","JUNAGADH","KESHOD"
"1912","GUJARAT","BHAVNAGAR","TALAJA"
"1913","GUJARAT","SURAT","MANGROL"
"1914","GUJARAT","SURAT","NIZAR"
"1915","GUJARAT","SURAT",NA
"1916","GUJARAT","JUNAGADH","TALALA"
"1917","GUJARAT","SURAT","OLPAD"
"1918","GUJARAT","SURAT","MANDVI"
"1919","GUJARAT","JUNAGADH","MANGROL"
"1920","GUJARAT","SURAT","KAMREJ"
"1921","GUJARAT","JUNAGADH","UNA"
"1922","GUJARAT","BHAVNAGAR","MAHUVA"
"1923","GUJARAT","SURAT","SURAT EAST"
"1924","GUJARAT","AMRELI","RAJULA"
"1925","GUJARAT","SURAT","VYARA"
"1926","GUJARAT","JUNAGADH","SOMNATH"
"1928","GUJARAT","SURAT","MAHUVA"
"1929","GUJARAT","SURAT","BARDOLI"
"1930","GUJARAT","SURAT","CHORYASI"
"1931","GUJARAT","JUNAGADH","KODINAR"
"1932","GUJARAT","NAVSARI  *","JALALPORE"
"1933","GUJARAT","NAVSARI  *","NAVSARI"
"1934","GUJARAT","THE DANGS","DANGS"
"1935","GUJARAT","NAVSARI  *","GANDEVI"
"1936","GUJARAT","NAVSARI  *","VANSDA"
"1937","GUJARAT","VALSAD","VALSAD"
"1938","GUJARAT","VALSAD","DHARAMPUR"
"1939","GUJARAT","VALSAD","PARDI"
"1940","GUJARAT","VALSAD","KAPRADA"
"1941","GUJARAT","NAVSARI  *","UMBERGAON"
"1942","HARYANA","PANCHKULA *","KALKA"
"1943","HARYANA","PANCHKULA *","PANCHKULA"
"1944","HARYANA","AMBALA","NARAINGARH"
"1945","HARYANA","AMBALA","AMBALA CITY"
"1946","HARYANA","YAMUNANAGAR","SADHAURA"
"1947","HARYANA","AMBALA","AMBALA CANTT."
"1948","HARYANA","YAMUNANAGAR","JAGADHRI"
"1949","HARYANA","AMBALA","MULANA"
"1950","HARYANA","KURUKSHETRA","SHAHBAD"
"1951","HARYANA","YAMUNANAGAR","YAMUNANAGAR"
"1952","HARYANA","KAITHAL","GUHLA"
"1953","HARYANA","YAMUNANAGAR","RADAUR"
"1954","HARYANA","KURUKSHETRA","LADWA"
"1955","HARYANA","KURUKSHETRA","PEHOWA"
"1956","HARYANA","SIRSA","DABWALI"
"1957","HARYANA","KURUKSHETRA","THANESAR"
"1958","HARYANA","KARNAL","INDRI"
"1959","HARYANA","SIRSA","KALANWALI"
"1960","HARYANA","KAITHAL","KAITHAL"
"1961","HARYANA","KAITHAL","PUNDRI"
"1962","HARYANA","KARNAL","NILOKHERI"
"1963","HARYANA","KAITHAL","KALAYAT"
"1964","HARYANA","JIND","NARWANA"
"1965","HARYANA","FATEHABAD *","TOHANA"
"1966","HARYANA","FATEHABAD *","RATIA"
"1967","HARYANA","SIRSA","RANIA"
"1968","HARYANA","KARNAL","KARNAL"
"1969","HARYANA","KARNAL","ASSANDH"
"1970","HARYANA","KARNAL","GHARAUNDA"
"1971","HARYANA","SIRSA","SIRSA"
"1972","HARYANA","JIND","UCHANA KALAN"
"1973","HARYANA","SIRSA","ELLENABAD"
"1974","HARYANA","FATEHABAD *","FATEHABAD"
"1975","HARYANA","HISAR","UKLANA"
"1976","HARYANA","JIND","SAFIDON"
"1977","HARYANA","PANIPAT","PANIPAT RURAL"
"1978","HARYANA","PANIPAT","ISRANA"
"1979","HARYANA","PANIPAT","SAMALKHA"
"1980","HARYANA","HISAR","ADAMPUR"
"1981","HARYANA","JIND","JIND"
"1982","HARYANA","HISAR","NARNAUND"
"1983","HARYANA","HISAR","BARWALA"
"1984","HARYANA","PANIPAT","PANIPAT CITY"
"1985","HARYANA","JIND","JULANA"
"1986","HARYANA","SONIPAT","BARODA"
"1987","HARYANA","HISAR","NALWA"
"1988","HARYANA","HISAR","HANSI"
"1989","HARYANA","HISAR","HISAR"
"1990","HARYANA","SONIPAT","GOHANA"
"1991","HARYANA","SONIPAT","GANAUR"
"1992","HARYANA","ROHTAK","GARHI SAMPLA-KILO"
"1993","HARYANA","BHIWANI","BAWANI KHERA"
"1994","HARYANA","ROHTAK","MEHAM"
